"SR","FRic","FEve","FDiv","FDis","RaoQ","kde.alpha","kde.evenness","kde.dispersion","sev.blueplots","n_trait","traits","mean_cor","min_cor","max_cor"
3,0.0461078182658807,0.934795871675286,0.610776249470033,0.582372481043368,0.594743721665598,0.0391654645030053,0.776728079801804,0.228395361914019,"2 E 1",3,73,NA,NA,NA
3,0.0116551541432584,0.888610677030319,0.999296817671968,0.784634839429881,0.701159519357078,0.0536014475282424,0.65549416492609,0.198005990189781,"3 E 1",3,73,NA,NA,NA
2,NA,NA,NA,0.866787780973068,0.77318009187229,0.0553015031561193,0.891659710727409,0.251866344445592,"2 N 1",3,73,NA,NA,NA
3,1.28665386921455,0.567166075920075,0.785097305766993,0.909895507066845,0.880835507602661,0.661899024307142,0.584439060039461,0.444866728136558,"3 N 1",3,73,NA,NA,NA
4,1.15481549742942,0.466184588032423,0.841556551018084,0.742444633720715,0.914291623102678,0.542768113724922,0.532442619916669,0.378724689706981,"1 W 3",3,73,NA,NA,NA
4,4.08216558672213,0.112559359010718,0.748230999283614,0.970986335344498,1.09586126858918,0.819509506429893,0.520280814233951,0.460515662674614,"3 W 3",3,73,NA,NA,NA
2,NA,NA,NA,0.622174338308628,0.554983379569575,0.0528585258038745,0.782179492396775,0.241618420639769,"3 N 3",3,73,NA,NA,NA
5,1.17557298535767,0.825926804039675,0.586017437198006,0.970207462716074,1.07717774232716,0.413742862601446,0.511858290345946,0.332299297280307,"1 W 1",3,73,NA,NA,NA
2,NA,NA,NA,0.153929203952197,0.164608552091207,0.067474794124769,0.621264566594215,0.415416932806145,"5 W 3",3,73,NA,NA,NA
6,2.45816314859027,0.778550690014781,0.857436157546002,1.23240784007521,1.61334314908456,0.60892037453916,0.727942298954343,0.461933835311276,"4 E 1",3,73,NA,NA,NA
3,0.0461078182658807,0.586841604333249,0.870705455616437,0.802106157101498,0.81805336792948,0.0404587599500488,0.765884113455305,0.222937882330396,"2 N 3",3,73,NA,NA,NA
5,1.64926181555067,0.563122036760681,0.374241185030366,0.623399968783441,0.739536485027198,0.675243826243839,0.408316875345078,0.428667763407084,"5 W 1",3,73,NA,NA,NA
2,NA,NA,NA,0.887255543798178,0.791437463617624,0.0556980799162518,0.903781323188923,0.253872543052091,"1 E 1",3,73,NA,NA,NA
2,NA,NA,NA,0.648354339147332,0.428515850406881,0.00115899739011424,0.593472752991591,0.0774428562591762,"4 N 1",3,73,NA,NA,NA
3,0.0207574879282576,0.744873937368003,0.507089907466344,0.246422490666364,0.179822061873581,0.0467866131071431,0.654160922437204,0.138711199876229,"5 N 1",3,73,NA,NA,NA
2,NA,NA,NA,0.638280006166079,0.569349735472411,0.0533058785378724,0.785981072707954,0.242587630289037,"4 N 3",3,73,NA,NA,NA
4,0.293139423365846,0.67615492074223,0.743172904255054,0.645834212462093,0.566772420403312,0.0843659060708058,0.528937746259216,0.223989524627899,"1 N 1",3,73,NA,NA,NA
9,5.62944072685451,0.591332754162131,0.709050683404338,0.843623796721861,1.28979840417625,0.760569523031805,0.462755347467959,0.473440784724464,"4 E 3",3,73,NA,NA,NA
3,1.20927995643373,0.546700339176552,0.825768584531481,1.00049063329692,1.19175588538902,0.687451503715697,0.642005578634372,0.441244338686617,"3 W 1",3,73,NA,NA,NA
3,0.0461078182658807,0.698423621642919,0.818085058262395,0.867504393246535,0.805241502197124,0.040701781189512,0.789640999271015,0.228550561602123,"2 E 3",3,73,NA,NA,NA
2,NA,NA,NA,0.111384751691653,0.0993558912995336,0.0430117436486588,0.60196679012129,0.211456376796727,"2 W 3",3,73,NA,NA,NA
3,0.97852045039608,0.567891109146128,0.550090726121963,0.906189309179625,0.865941428605096,0.876003582045196,0.570483508279969,0.478581623362772,"3 E 3",3,73,NA,NA,NA
5,0.333318893626416,0.491374235724976,0.854113629574847,0.397017974755312,0.17094540660468,0.0236590491272703,0.532587440796784,0.0922609234675913,"5 E 1",3,74,NA,NA,NA
5,4.60583439126292,0.437791029665611,0.707826201106548,0.889757394528768,1.62968767104619,0.958769570777772,0.47688593415268,0.51832261240168,"4 W 1",3,74,NA,NA,NA
5,2.30774391416312,0.355916603530477,0.981797996813225,0.537173616190934,0.610986660119856,0.552065798932487,0.459719074710975,0.435639090738738,"2 W 1",3,74,NA,NA,NA
8,0.540757015217053,0.591689524774786,0.688803288977947,0.433569376469832,0.248043847200125,0.138385734524066,0.421805699917323,0.20482657159963,"5 N 3",3,74,NA,NA,NA
2,NA,NA,NA,0.0308953693941598,0.00152648683131421,8.29152732268695e-05,0.79137664763293,0.0245639626097755,"5 E 3",3,74,NA,NA,NA
2,NA,NA,NA,0.0338173897947916,0.0251628732204109,0.0406952622726765,0.58611136160476,0.182459004914619,"1 E 3",3,74,NA,NA,NA
3,0.0286226113638703,0.167898466672791,0.594515268623146,0.0880557175529025,0.0355340905099086,0.0156823760662436,0.574603730435835,0.0847119768897283,"2 E 1",3,74,NA,NA,NA
3,0.0543268225590834,0.0424983113407491,0.601382479001005,0.0447947398789276,0.00409314801641163,0.0416100133508644,0.541290884342147,0.142265823859086,"3 E 1",3,74,NA,NA,NA
2,NA,NA,NA,0.0480114218577696,0.00237216141628041,8.87041338507107e-05,0.892037190174103,0.0252585613750988,"2 N 1",3,74,NA,NA,NA
3,0.00132726024325739,0.0419193911207092,0.620897426580639,0.113022135137208,0.117567492219088,0.00974510767570656,0.424452701962814,0.359042273317813,"3 N 1",3,74,NA,NA,NA
4,1.57407517415059,0.212865502704577,0.727508661951812,0.387394467677563,0.442471251753298,0.259166814057028,0.492134010241969,0.315470342014256,"1 W 3",3,74,NA,NA,NA
4,0.129681765247237,0.104144114273376,0.956172728573713,0.21738926630305,0.322070226083985,0.503387721295164,0.364959477079789,0.392990751069893,"3 W 3",3,74,NA,NA,NA
2,NA,NA,NA,0.0344622700980857,0.00170272123342424,8.39923296879049e-05,0.8122337067995,0.024256366659685,"3 N 3",3,74,NA,NA,NA
5,1.57407517415059,0.0792234836921963,0.775742358947675,0.218292473578367,0.188409870426437,0.184549232125617,0.433418173795832,0.267950475133569,"1 W 1",3,74,NA,NA,NA
2,NA,NA,NA,0.147470582364272,0.151084926830738,0.480350571412226,0.489048348959151,0.43659511832453,"5 W 3",3,74,NA,NA,NA
6,0.428546010553606,0.67061958533072,0.690646463052045,1.05763772628912,1.24671026491622,0.217506945042412,0.785792796131334,0.40193753772387,"4 E 1",3,74,NA,NA,NA
3,0.0286226113638703,0.0646359100506322,0.644934962966719,0.0835150016065969,0.0313662171159962,0.0162561011251666,0.566430773340551,0.0873613977560654,"2 N 3",3,74,NA,NA,NA
5,1.73309920368778,0.294187462337283,0.631326265393313,0.489254699406298,0.474443152952973,0.419327731495319,0.381885673458842,0.338679585038793,"5 W 1",3,74,NA,NA,NA
2,NA,NA,NA,0.0491451323426797,0.00242817609290263,8.83627877305422e-05,0.901374303428842,0.0249687621886803,"1 E 1",3,74,NA,NA,NA
2,NA,NA,NA,0.446542780629099,0.203267615270041,0.00163681436635092,0.604420618328083,0.115815211997679,"4 N 1",3,74,NA,NA,NA
3,0.0569734729418849,0.314003329048753,0.911373752219008,0.207895834038233,0.0853687300189736,0.0271872443045525,0.598195373724295,0.0952772783269672,"5 N 1",3,74,NA,NA,NA
2,NA,NA,NA,0.0353543639078728,0.00174679804751128,8.41932191822191e-05,0.815651208493478,0.024941455344781,"4 N 3",3,74,NA,NA,NA
4,0.0481123108222214,0.471691810253507,0.916401279775773,0.114186696881465,0.0472938478233918,0.0257908541114617,0.497970969538889,0.0877534731177583,"1 N 1",3,74,NA,NA,NA
9,5.66980467884453,0.413679511795982,0.809776397994617,0.811463272266674,1.11391968157408,0.531332897281553,0.466883900685601,0.424614268817612,"4 E 3",3,74,NA,NA,NA
3,0.0413611136678891,0.0425723194271639,0.646262191753289,0.285808309026382,0.299984598401457,0.340666658446238,0.465792106409353,0.380356819998162,"3 W 1",3,74,NA,NA,NA
3,0.0286226113638703,0.0827392498978601,0.621388674189369,0.0582796845704015,0.012014808524063,0.015538843091859,0.565204464362931,0.0805166288053161,"2 E 3",3,74,NA,NA,NA
2,NA,NA,NA,0.00616960739338915,0.00030482964357007,6.81732810606724e-05,0.612593457544114,0.0219174431465548,"2 W 3",3,74,NA,NA,NA
3,0.00582486722874476,0.0505497266090402,0.594964067697796,0.0667545055004402,0.0394292192837873,0.0816923178789598,0.519970567938636,0.286006174006837,"3 E 3",3,74,NA,NA,NA
5,1.44970989235264,0.74029400207769,0.299287554266327,0.589239290092362,0.513213109604745,0.127070038407321,0.481180689705694,0.193482266855849,"5 E 1",3,75,NA,NA,NA
5,0.55569423334101,0.205680625418895,0.972094469652243,0.466794881049929,0.476734823532738,0.0892307705314003,0.387895610051984,0.184985855307723,"4 W 1",3,75,NA,NA,NA
5,2.98339966657377,0.413548158160994,0.657900223056319,0.682452355806626,0.947685230218399,0.240658176609677,0.493014471629413,0.298318038693526,"2 W 1",3,75,NA,NA,NA
8,4.2011148695711,0.162095494977876,0.454016346092477,0.820009902091791,0.819452477982027,0.252736074680793,0.474570995545543,0.262883122392751,"5 N 3",3,75,NA,NA,NA
2,NA,NA,NA,0.592955304164358,0.562276838713302,0.127106413221381,0.56202166093019,0.237191480537938,"5 E 3",3,75,NA,NA,NA
2,NA,NA,NA,0.0537663686143618,0.0636064962209305,0.292397983104483,0.459787768832254,0.296817055404112,"1 E 3",3,75,NA,NA,NA
3,0.117258408921946,0.877763221657778,0.233986290316186,0.611202545952928,0.658397931724754,0.209633673492077,0.557130876651788,0.276538013215573,"2 E 1",3,75,NA,NA,NA
3,0.189159391832851,0.874855223862679,0.378291989203751,0.833679864704699,0.791203414487017,0.177097403243434,0.544932071672796,0.248819359834344,"3 E 1",3,75,NA,NA,NA
2,NA,NA,NA,0.921452884664927,0.873778531659842,0.133962202687941,0.574613114165202,0.248450336870252,"2 N 1",3,75,NA,NA,NA
3,0.610163712902198,0.931433068492079,0.863719806589904,0.94552170483024,0.913450753332525,0.156507991859988,0.521665769523323,0.216790488162446,"3 N 1",3,75,NA,NA,NA
4,0.519192636378848,0.626612569256667,0.85115098640703,0.790781086349465,0.987671543837935,0.187938974150655,0.418130373564035,0.269107824883724,"1 W 3",3,75,NA,NA,NA
4,4.83595406555031,0.0548088414194718,0.552749461394681,1.04876838507395,1.41816969684622,0.424931857331611,0.558864831211806,0.368316321883356,"3 W 3",3,75,NA,NA,NA
2,NA,NA,NA,0.661412575700339,0.627192251318363,0.127978020459957,0.574152035594091,0.241928563496172,"3 N 3",3,75,NA,NA,NA
5,0.519192636378848,0.689301875107613,0.582550317151173,1.02486375360168,1.18341208609838,0.144954300817593,0.410363936557553,0.24145923431348,"1 W 1",3,75,NA,NA,NA
2,NA,NA,NA,0.0922462023017719,0.0591163129222388,0.0627080523672064,0.485644063990239,0.138731028785415,"5 W 3",3,75,NA,NA,NA
6,2.32660771767709,0.734680718652562,0.835501375943409,1.23993580585053,1.60617406644918,0.217519044110569,0.518171976325466,0.247532815104565,"4 E 1",3,75,NA,NA,NA
3,0.117258408921946,0.635678814776647,0.705783871696668,0.852698035587993,0.91940392038535,0.21799876906139,0.471762330616667,0.291987790476154,"2 N 3",3,75,NA,NA,NA
5,2.87810444927121,0.622455713799365,0.295331750020269,0.641147893517904,1.10053290679122,0.360789734022825,0.572511644720247,0.383733334505793,"5 W 1",3,75,NA,NA,NA
2,NA,NA,NA,0.94321147368964,0.894411369524272,0.134286742455922,0.576618747602525,0.247316523930861,"1 E 1",3,75,NA,NA,NA
2,NA,NA,NA,0.614301693888512,0.384685195523786,0.112127606125574,0.570849067013089,0.185740830455852,"4 N 1",3,75,NA,NA,NA
3,0.0685083804960001,0.852426012362491,0.512699240401586,0.248556173790788,0.194311578161691,0.0803894191811098,0.520599670086699,0.160169715896239,"5 N 1",3,75,NA,NA,NA
2,NA,NA,NA,0.678533968540052,0.64342781337957,0.128434024752962,0.572556527126572,0.241225404310493,"4 N 3",3,75,NA,NA,NA
4,1.16186653901917,0.594308636424316,0.322968519677326,0.663830259955171,0.61305971177656,0.136753317993507,0.542886936662378,0.245373598439727,"1 N 1",3,75,NA,NA,NA
9,7.29273746956501,0.47009094905414,0.478947603470621,0.860550906430751,1.7592567965569,0.414151950560239,0.606774172346064,0.363928926964465,"4 E 3",3,75,NA,NA,NA
3,0.534534620272027,0.800462379380093,0.703695186320269,1.01749244234186,1.14190423140384,0.255567174947857,0.507590457395515,0.269737958906875,"3 W 1",3,75,NA,NA,NA
3,0.117258408921946,0.751607898939771,0.581546545134817,0.92196624307995,0.90784064036775,0.210630719504308,0.485926316612187,0.280271277522782,"2 E 3",3,75,NA,NA,NA
2,NA,NA,NA,0.118409376558977,0.112283083493827,0.104872407935194,0.481421829016176,0.215623975687242,"2 W 3",3,75,NA,NA,NA
3,0.269875092624002,0.773294976081146,0.512222671789028,0.956749125520736,0.940697995902871,0.129837001223408,0.516877617819422,0.276047059378643,"3 E 3",3,75,NA,NA,NA
5,0.459539252204437,0.69596057989197,0.286297539987639,0.442149487832722,0.223908398179184,0.0398107851523843,0.529975886153201,0.114182306005755,"5 E 1",3,76,NA,NA,NA
5,1.34442072259819,0.134815390760881,0.998002647395816,0.432571576574137,0.421084191574363,0.0984200517800768,0.642068196255483,0.188277786579646,"4 W 1",3,76,NA,NA,NA
5,2.62182701518709,0.419401224717128,0.921826091409036,0.619722531235279,0.853432456990366,0.310083593713243,0.285992340563708,0.300624362912673,"2 W 1",3,76,NA,NA,NA
8,2.02321532843415,0.0778631108092904,0.578325100224624,0.510172636350316,0.32275905197877,0.128901756916784,0.438333196978984,0.182990739872592,"5 N 3",3,76,NA,NA,NA
2,NA,NA,NA,0.203553182795324,0.0662616235435714,0.00276397948871395,0.582932144404358,0.0781464998380358,"5 E 3",3,76,NA,NA,NA
2,NA,NA,NA,0.0323950196886938,0.0230906713037063,0.0800725956131292,0.588416122147191,0.156956514276602,"1 E 3",3,76,NA,NA,NA
3,0.0429854124180116,0.81075831754489,0.231255681595144,0.220677194160664,0.0991883005690644,0.00907405892618154,0.602808018666575,0.108418233679334,"2 E 1",3,76,NA,NA,NA
3,0.22447498716365,0.613274219648348,0.479092487716554,0.286650688520761,0.0941370431463509,0.0474104006567124,0.561041470451109,0.120429505041442,"3 E 1",3,76,NA,NA,NA
2,NA,NA,NA,0.316321763465478,0.102970601203833,0.00293451041815954,0.586341399738025,0.0817905799938066,"2 N 1",3,76,NA,NA,NA
3,0.206650447969931,0.427746577920685,0.617728731896361,0.350294944447977,0.150182737948952,0.064602739765628,0.451303163346605,0.143778499353996,"3 N 1",3,76,NA,NA,NA
4,1.82613879283381,0.324573186462501,0.655179861438471,0.491451280296034,0.515851172488556,0.201473203194388,0.446193539789605,0.242177805021243,"1 W 3",3,76,NA,NA,NA
4,3.33122694183086,0.0390580818807401,0.806539569932667,0.446240189971664,0.644378654341031,0.469445392707635,0.36460222673135,0.356268243267569,"3 W 3",3,76,NA,NA,NA
2,NA,NA,NA,0.227053597428212,0.073911592982212,0.0028268465869572,0.570142556278351,0.0803656043323017,"3 N 3",3,76,NA,NA,NA
5,1.82613879283381,0.0526207468353318,0.599293824875259,0.422275372947715,0.294644214197657,0.147597466617951,0.423741923201993,0.204348689938536,"1 W 1",3,76,NA,NA,NA
2,NA,NA,NA,0.0810107071478828,0.0455926876617704,0.00528221448355904,0.622718568653977,0.121601774768642,"5 W 3",3,76,NA,NA,NA
6,1.97237260340195,0.60585448394409,0.812864570738233,1.06484963876255,1.23954118228084,0.128291601449853,0.515618957116778,0.209629809951173,"4 E 1",3,76,NA,NA,NA
3,0.0429854124180116,0.398010810838702,0.701135223149407,0.30871097622985,0.132716769571866,0.00917185219106342,0.61597739607086,0.108413090111025,"2 N 3",3,76,NA,NA,NA
5,2.35276002964426,0.065236954495396,0.632666559561056,0.508307129786356,0.835439574716995,0.3248694061091,0.321696275188977,0.30313707662507,"5 W 1",3,76,NA,NA,NA
2,NA,NA,NA,0.323791179824536,0.10540208199955,0.00295760489261699,0.586658086829746,0.0814253697735339,"1 E 1",3,76,NA,NA,NA
2,NA,NA,NA,0.395479047428672,0.159436960386947,0.0108341498708894,0.886643991965641,0.0866483674511639,"4 N 1",3,76,NA,NA,NA
3,0.0356787945035022,0.99482502296466,0.339399096629558,0.214663733977125,0.0998582463070836,0.00730178960904303,0.677736075143803,0.0778560426650484,"5 N 1",3,76,NA,NA,NA
2,NA,NA,NA,0.232931129818827,0.0758248759546706,0.00280338841851376,0.579661826224865,0.0790081810561208,"4 N 3",3,76,NA,NA,NA
4,0.229721522250344,0.75241938972116,0.333343152694253,0.22502353305703,0.093581139196639,0.0268529058463214,0.543806284556896,0.0890692837821236,"1 N 1",3,76,NA,NA,NA
9,6.2518062425473,0.460522961256245,0.724659204226507,0.836679902075341,1.58337807395473,0.314513157718671,0.364546693763622,0.332491274698251,"4 E 3",3,76,NA,NA,NA
3,0.0332704621282938,0.413767146736102,0.639510961256561,0.41191255764438,0.250132944416273,0.00540292396519609,0.632805344891979,0.14732309999185,"3 W 1",3,76,NA,NA,NA
3,0.0429854124180116,0.486037360933254,0.575813306957583,0.321068283036168,0.114613946694689,0.00857699105785135,0.574310446372596,0.1060177668981,"2 E 3",3,76,NA,NA,NA
2,NA,NA,NA,0.0406482669134011,0.0132320218378637,0.00228398219441445,0.492136144319855,0.0688517426723783,"2 W 3",3,76,NA,NA,NA
3,0.163194899350608,0.525709121347651,0.732435602223925,0.330500044804517,0.114185786581562,0.024679896429875,0.575898451010983,0.0893228288145254,"3 E 3",3,76,NA,NA,NA
5,0.684658083332018,0.701309219008604,0.817835371949482,0.495015521927436,0.286729819813963,0.0528984545708939,0.514939009438675,0.123640959644194,"5 E 1",3,77,NA,NA,NA
5,2.50686878368372,0.461077264740098,0.92881250151004,0.781379359665857,1.48928726776732,0.260677106288925,0.393049663029635,0.36396462590415,"4 W 1",3,77,NA,NA,NA
5,4.04015372347609,0.0661952042044623,0.776221270623746,0.589428018726549,0.919151707773571,0.402095151160077,0.456177915623852,0.335793446530404,"2 W 1",3,77,NA,NA,NA
8,2.63943803790025,0.142064180171407,0.685302734131684,0.615314040151485,0.418205015568813,0.136164304363941,0.373022205811857,0.190784198219362,"5 N 3",3,77,NA,NA,NA
2,NA,NA,NA,0.203554537009638,0.066262505207383,0.0107911241545319,0.561165391473002,0.0548349655498141,"5 E 3",3,77,NA,NA,NA
2,NA,NA,NA,0.0466747626931733,0.0479340693403499,0.234583078208128,0.461600978779924,0.255433648765635,"1 E 3",3,77,NA,NA,NA
3,0.02920470344045,0.644908219313694,0.358999939408384,0.23893909557748,0.127222999369444,0.0730488523119359,0.513728181810381,0.141248647507742,"2 E 1",3,77,NA,NA,NA
3,0.0769629756251919,0.394901981771901,0.465689814127468,0.287302855097993,0.0960451780453711,0.117510644384739,0.405199801347294,0.178519698434582,"3 E 1",3,77,NA,NA,NA
2,NA,NA,NA,0.316323867915302,0.102971971309904,0.011516913983473,0.579658813115608,0.0575749913957052,"2 N 1",3,77,NA,NA,NA
3,0.0931451002485093,0.472803192614248,0.604941799815084,0.347509271714008,0.143410650443111,0.016269722700235,0.537197961864181,0.0785857380803048,"3 N 1",3,77,NA,NA,NA
4,0.477919548869193,0.509208931951565,0.89782366499987,0.420034134210869,0.275766047885051,0.0631301212070229,0.419327925147731,0.13637767949417,"1 W 3",3,77,NA,NA,NA
4,3.61538718162278,0.0491653433842321,0.710363383263277,0.464847998785974,0.732560726093414,0.488458668400566,0.528480148135045,0.382398530415282,"3 W 3",3,77,NA,NA,NA
2,NA,NA,NA,0.227055107987896,0.0739125764349755,0.0109336933713059,0.572588469978426,0.0552356872106633,"3 N 3",3,77,NA,NA,NA
5,0.477919548869193,0.345225649046989,0.734767183992157,0.428333297389681,0.255153264395968,0.0483113547559267,0.366938502938866,0.122755052573298,"1 W 1",3,77,NA,NA,NA
2,NA,NA,NA,0.106986972530102,0.0795192260445713,0.0769030911035096,0.492340244826265,0.179990314758745,"5 W 3",3,77,NA,NA,NA
6,1.04654411872979,0.287809048285606,0.617347029022907,1.04968232811429,1.20229620709861,0.0513268407134336,0.417901792772007,0.135119953039934,"4 E 1",3,77,NA,NA,NA
3,0.02920470344045,0.295605971190504,0.739970014339259,0.319383353920188,0.156797900669549,0.074070166918726,0.425194238154041,0.141809010172496,"2 N 3",3,77,NA,NA,NA
5,3.82952845338544,0.223166062994703,0.553605757858695,0.609503727888786,0.999304806431518,0.487249120745558,0.544404948388079,0.371350233437872,"5 W 1",3,77,NA,NA,NA
