"SR","FRic","FEve","FDiv","FDis","RaoQ","sev.blackplots","n_trait","traits","mean_cor","min_cor","max_cor"
7,0.112269886414376,0.622851105447829,0.417070729052423,0.0898257398606107,0.0108765008402725,"4 NE 1",3,5,NA,NA,NA
3,0.0253512038076659,0.0492100363018997,0.995882978089613,0.0169032310275474,0.00455590374852522,"4 S 3",3,5,NA,NA,NA
4,0.0154791628449774,0.243690569707503,0.864804418713664,0.229988485912018,0.0555936120770625,"4 NE 3",3,5,NA,NA,NA
5,0.144502749733448,0.489342570654194,0.970369858047613,0.257023949332716,0.070019586787464,"4 NW 1",3,5,NA,NA,NA
2,NA,NA,NA,0.0117750732192122,0.00143939567068695,"5 S 3",3,5,NA,NA,NA
7,0.162523326804403,0.878972935169361,0.921211779161366,0.193640479090633,0.0460810016833463,"4 S 1",3,5,NA,NA,NA
5,0.167223907544855,0.716036578802532,0.894782306037837,0.199081539189049,0.0509761114925704,"1 NE 3",3,5,NA,NA,NA
3,0.0021224934274275,0.654459710683317,0.642794601696307,0.106626748320543,0.0125742920570807,"4 W 3",3,5,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",3,5,NA,NA,NA
4,0.0959673907115464,0.62375693662416,0.922546954021757,0.209807779701424,0.0521011057299789,"5 E 1",3,5,NA,NA,NA
4,0.0200830317563583,0.411916127828513,0.97852601541732,0.018727349132456,0.00253529355543464,"5 NE 3",3,5,NA,NA,NA
2,NA,NA,NA,0.0726875816943595,0.01519844912349,"5 E 3",3,5,NA,NA,NA
6,0.0615543474669087,0.261240406255155,0.924881804858972,0.222964866118216,0.0576114443606573,"5 N 1",3,5,NA,NA,NA
3,0.052259319084758,0.25751933450179,0.983286770632071,0.0807039288733265,0.0182723931142982,"5 N 3",3,5,NA,NA,NA
2,NA,NA,NA,0.0117186681333158,0.00143250066163413,"4 NW 3",3,5,NA,NA,NA
3,0.00869724650566906,0.660751422336842,0.485988484276332,0.0945264980390922,0.0117928049849042,"1 N 1",3,5,NA,NA,NA
3,0.0790396589893702,0.794066231791118,0.737715326171491,0.0585020174289487,0.00765145071693613,"4 E 3",3,5,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",3,5,NA,NA,NA
3,0.102729669294448,0.43521088200605,0.96095351636388,0.141502581433481,0.034526717923027,"4 W 1",3,5,NA,NA,NA
3,0.0584988928124369,0.793843708878697,0.587538583932834,0.152048702567492,0.0412915842519855,"5 S 1",3,5,NA,NA,NA
2,NA,NA,NA,0.118368487120126,0.0288493232733606,"5 NE 1",3,5,NA,NA,NA
4,0.131469497679307,0.411494653809875,0.924392984295362,0.146713560969894,0.0339848577769314,"5 W 3",3,6,NA,NA,NA
5,0.0437201498744104,0.199543145631774,0.990594285354545,0.177131538531895,0.0358355723746514,"1 E 1",3,6,NA,NA,NA
2,NA,NA,NA,0.120370723235437,0.0292299396310128,"1 NE 1",3,6,NA,NA,NA
3,0.000855185677559972,0.890542044867341,0.746173213926072,0.103488196769039,0.0109524748684179,"1 S 1",3,6,NA,NA,NA
5,0.128568501300294,0.36710676674324,0.686579770185772,0.0181470264864983,0.00378804449657677,"1 W 1",3,6,NA,NA,NA
6,0.15075478106793,0.523825597191113,0.773696990274105,0.0654866064430636,0.0132984822107359,"1 W 3",3,6,NA,NA,NA
4,0.00758644371045134,0.0745700787549776,0.479313265630727,0.0818355071326664,0.00696267880567354,"1 E 3",3,6,NA,NA,NA
5,0.0739848823418999,0.355043321963193,0.640313076748404,0.0780074591259232,0.00885651578920172,"1 S 3",3,6,NA,NA,NA
7,0.110222203196868,0.603990996309527,0.592235391662019,0.0898954397708152,0.0118590390407068,"4 NE 1",3,6,NA,NA,NA
3,0.0131100498916907,0.053765469210763,0.994879942775671,0.0126770162165126,0.00255810483973503,"4 S 3",3,6,NA,NA,NA
4,0.00712912329138121,0.696587096556586,0.792104645747027,0.230840393312401,0.0559804568826579,"4 NE 3",3,6,NA,NA,NA
5,0.180307627271693,0.455078872587824,0.977115699887993,0.245326398432177,0.0657968260940495,"4 NW 1",3,6,NA,NA,NA
2,NA,NA,NA,0.0146503785626649,0.00222818195776083,"5 S 3",3,6,NA,NA,NA
7,0.216299386403867,0.425065481877316,0.900480553783054,0.228807584470092,0.0605700551771394,"4 S 1",3,6,NA,NA,NA
5,0.228473030473591,0.541118973122293,0.814965416974763,0.195568664338263,0.0493227634276562,"1 NE 3",3,6,NA,NA,NA
3,0.0304922621163819,0.697834411035777,0.946797494367799,0.143083847278116,0.0218330930066214,"4 W 3",3,6,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",3,6,NA,NA,NA
4,0.178155819752555,0.914197290359135,0.833532164423159,0.23479837508133,0.059369606878292,"5 E 1",3,6,NA,NA,NA
4,0.0282911684854599,0.358977104829987,0.984857572182038,0.0216064960914472,0.00333496088356176,"5 NE 3",3,6,NA,NA,NA
2,NA,NA,NA,0.0502160555618957,0.00725377409220465,"5 E 3",3,6,NA,NA,NA
6,0.119215660854676,0.51372494322654,0.892598785633872,0.163891805425139,0.0322268442013887,"5 N 1",3,6,NA,NA,NA
3,0.0409624633307167,0.284273563105075,0.97750119100166,0.082497785466619,0.0188552826206827,"5 N 3",3,6,NA,NA,NA
2,NA,NA,NA,0.0145802001573286,0.00221750849591642,"4 NW 3",3,6,NA,NA,NA
3,0.0136597317315999,0.780622148425499,0.404547691395057,0.0897774404050026,0.00978096499164406,"1 N 1",3,6,NA,NA,NA
3,0.0923982204827371,0.990863133713134,0.662731351652973,0.0901391815569007,0.0176682017160124,"4 E 3",3,6,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",3,6,NA,NA,NA
3,0.138912358087978,0.324324059215716,0.886051376801778,0.140222893675508,0.0341457637962513,"4 W 1",3,6,NA,NA,NA
3,0.104650664961815,0.975961480611803,0.50008841948753,0.114582920204016,0.030839666253758,"5 S 1",3,6,NA,NA,NA
2,NA,NA,NA,0.117935244562638,0.0286385259328554,"5 NE 1",3,6,NA,NA,NA
4,0.243772357585087,0.459326100732878,0.995382111666145,0.211585503629128,0.0640938038084654,"5 W 3",3,7,NA,NA,NA
5,0.126056166839432,0.358432691789931,0.912880064009326,0.145479915233143,0.0279207099678956,"1 E 1",3,7,NA,NA,NA
2,NA,NA,NA,0.0870893270770092,0.0153008672842153,"1 NE 1",3,7,NA,NA,NA
3,0.00394657356590834,0.456131273028359,0.843629668139913,0.208560788264899,0.0442734340792847,"1 S 1",3,7,NA,NA,NA
5,0.257604815028669,0.372171733210535,0.992903249853554,0.0283368093659185,0.00731149530627098,"1 W 1",3,7,NA,NA,NA
6,0.132308017456145,0.376558808365699,0.675810894860758,0.0579477142676571,0.0125920738561233,"1 W 3",3,7,NA,NA,NA
4,0.062409653596062,0.604887141704513,0.703538795682808,0.065903549806218,0.00488475832200249,"1 E 3",3,7,NA,NA,NA
5,0.109960696536739,0.685208585962484,0.589834714209284,0.0821659923502494,0.0163682950547662,"1 S 3",3,7,NA,NA,NA
7,0.146801840449484,0.620919362604355,0.730792182965523,0.121674754420383,0.0295746086699694,"4 NE 1",3,7,NA,NA,NA
3,0.126056166839432,0.0256538861975177,0.992497221682961,0.0102380492581815,0.00186628649552551,"4 S 3",3,7,NA,NA,NA
4,0.00614427732922762,0.650986915488512,0.642124866794729,0.166341823687323,0.0290377622622605,"4 NE 3",3,7,NA,NA,NA
5,0.134343729769442,0.393074524689273,0.710264490703369,0.189123129827987,0.0409873394247993,"4 NW 1",3,7,NA,NA,NA
2,NA,NA,NA,0.0242138209091455,0.00608666796856861,"5 S 3",3,7,NA,NA,NA
7,0.175939953745047,0.505686666531085,0.335020378321569,0.145376270630195,0.0251117016651309,"4 S 1",3,7,NA,NA,NA
5,0.183834197754893,0.626273456786042,0.813502143596069,0.167288054755241,0.0405982484384549,"1 NE 3",3,7,NA,NA,NA
3,0.0508967947322709,0.530895361561341,0.801188102058861,0.207109043182835,0.0466983038207305,"4 W 3",3,7,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",3,7,NA,NA,NA
4,0.114705248927192,0.888291258331589,0.619952987552637,0.220786705938725,0.0580193423491526,"5 E 1",3,7,NA,NA,NA
4,0.0301312723568514,0.365314602505309,0.98670920206742,0.0365206817050996,0.00892112291880144,"5 NE 3",3,7,NA,NA,NA
2,NA,NA,NA,0.0474097640796381,0.00646568320654797,"5 E 3",3,7,NA,NA,NA
6,0.152606825033376,0.511811896143822,0.907506229415756,0.129036024557653,0.022322531065195,"5 N 1",3,7,NA,NA,NA
3,0.0446313652595975,0.166391121388212,0.932286201351795,0.0714549040960995,0.0165629044155565,"5 N 3",3,7,NA,NA,NA
2,NA,NA,NA,0.0240978315965667,0.00605751154438348,"4 NW 3",3,7,NA,NA,NA
3,0.0029125625487452,0.817826707327072,0.329736335386818,0.0716684200465653,0.00604351527967091,"1 N 1",3,7,NA,NA,NA
3,0.0746161024580477,0.275286002832993,0.965485950213458,0.114448818801804,0.0282218911517788,"4 E 3",3,7,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",3,7,NA,NA,NA
3,0.0391246223233097,0.246778574462749,0.835771147957108,0.103310503846809,0.0190817659052317,"4 W 1",3,7,NA,NA,NA
3,0.133045493117666,0.857409529792588,0.571215632514678,0.0957785695179679,0.0296548936793609,"5 S 1",3,7,NA,NA,NA
2,NA,NA,NA,0.0853272358223969,0.0149912825700556,"5 NE 1",3,7,NA,NA,NA
4,0.125455503587264,0.333701770663876,0.933091457949788,0.148509057914758,0.0328171882290651,"5 W 3",3,8,NA,NA,NA
5,0.126244495118462,0.344148507887955,0.933578705146273,0.143446316189304,0.0239211770443956,"1 E 1",3,8,NA,NA,NA
2,NA,NA,NA,0.0987714552512799,0.0196810871073141,"1 NE 1",3,8,NA,NA,NA
3,0.00491761473616947,0.435363022012647,0.631680665968699,0.0652131068960821,0.00536908482510219,"1 S 1",3,8,NA,NA,NA
5,0.107961169605803,0.673014376147426,0.941442070043712,0.0150551322746555,0.00292916807240789,"1 W 1",3,8,NA,NA,NA
6,0.111521197285846,0.5381380851308,0.988599872607747,0.0580506621991262,0.0110126680417562,"1 W 3",3,8,NA,NA,NA
4,0.0920261372847511,0.107388910343409,0.970632833793362,0.137919222728776,0.0191660124423099,"1 E 3",3,8,NA,NA,NA
5,0.0894626272263671,0.747448591661419,0.736543670943989,0.125854358463256,0.0182596131482214,"1 S 3",3,8,NA,NA,NA
7,0.113695190729598,0.382550970381134,0.676600353730572,0.116804243655755,0.0144497873115545,"4 NE 1",3,8,NA,NA,NA
3,0.0130206018688907,0.039083651680079,0.993820309880633,0.00991055958113283,0.00158401631371474,"4 S 3",3,8,NA,NA,NA
4,0.0697286744370161,0.327507211971829,0.982902821543763,0.19333750462532,0.0386666254339696,"4 NE 3",3,8,NA,NA,NA
5,0.0618386238748839,0.601894135918548,0.966126431149789,0.189550451386605,0.0386599819644713,"4 NW 1",3,8,NA,NA,NA
2,NA,NA,NA,0.00831215026896673,0.000717265151863882,"5 S 3",3,8,NA,NA,NA
7,0.137778312106891,0.457169727170324,0.709729587774423,0.171323920524837,0.035295150948518,"4 S 1",3,8,NA,NA,NA
5,0.0781722257511341,0.613019885747479,0.854490892104733,0.150043389180948,0.0294902322349162,"1 NE 3",3,8,NA,NA,NA
3,0.00429737868155198,0.53095398934961,0.654442392515884,0.0740377700574177,0.00694026982618587,"4 W 3",3,8,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",3,8,NA,NA,NA
4,0.0987563215517765,0.872763628481241,0.745595986390266,0.224516693906961,0.053786503565443,"5 E 1",3,8,NA,NA,NA
4,0.0444981010324728,0.466638552493689,0.986620429436764,0.0255935252638895,0.00494449699462226,"5 NE 3",3,8,NA,NA,NA
2,NA,NA,NA,0.0521610178927113,0.00782656054646868,"5 E 3",3,8,NA,NA,NA
6,0.0418709895418882,0.524390910786678,0.933595236105464,0.128724742204745,0.0199228705391969,"5 N 1",3,8,NA,NA,NA
3,0.0518413196715697,0.20480483050863,0.987318735268315,0.0654482098025017,0.012386853354934,"5 N 3",3,8,NA,NA,NA
2,NA,NA,NA,0.00827233331486575,0.000713829300404768,"4 NW 3",3,8,NA,NA,NA
3,0.0448825758823415,0.921009962597244,0.681906906080145,0.120523445764588,0.0165403172625863,"1 N 1",3,8,NA,NA,NA
3,0.0461054734483525,0.926547170632896,0.785766202216769,0.0483140989484478,0.00517458310972282,"4 E 3",3,8,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",3,8,NA,NA,NA
3,0.0658752924918173,0.354067592998584,0.953484552467843,0.115314363670792,0.0230370739879316,"4 W 1",3,8,NA,NA,NA
3,0.0204937105720377,0.820083913621204,0.529032690363593,0.085706703911908,0.0148087692811883,"5 S 1",3,8,NA,NA,NA
2,NA,NA,NA,0.096772997766935,0.0192828767566658,"5 NE 1",3,8,NA,NA,NA
4,0.171285565499337,0.683322076835771,0.929581546421016,0.163543864995581,0.036475439994759,"5 W 3",3,9,NA,NA,NA
5,0.142082486516659,0.400873712952894,0.957797156359411,0.163693673102102,0.0325453069358426,"1 E 1",3,9,NA,NA,NA
2,NA,NA,NA,0.113143386024615,0.0258252492538596,"1 NE 1",3,9,NA,NA,NA
3,0.00177890668129837,0.641906003877877,0.86894648374896,0.181866599265166,0.0336796839118451,"1 S 1",3,9,NA,NA,NA
5,0.212930020035426,0.379083822428757,0.990123323751336,0.0253568723156878,0.0055903668340632,"1 W 1",3,9,NA,NA,NA
6,0.231334204145068,0.396110879041372,0.784964653432223,0.0675080052963844,0.0165267556512421,"1 W 3",3,9,NA,NA,NA
4,0.140089623645188,0.73377144395771,0.650009029898642,0.0749323515038261,0.00686434850695913,"1 E 3",3,9,NA,NA,NA
5,0.191589296389882,0.7711984415755,0.627366573113545,0.134703163238273,0.0236904245938196,"1 S 3",3,9,NA,NA,NA
7,0.127640135443083,0.513158211398452,0.980537784192847,0.159069026544445,0.0332667023830354,"4 NE 1",3,9,NA,NA,NA
3,0.138382401354696,0.028153748192203,0.995924582085991,0.0113858503478749,0.00221025874340449,"4 S 3",3,9,NA,NA,NA
4,0.0061579100602398,0.780687915716388,0.869426289960308,0.216193408152223,0.0493057134906218,"4 NE 3",3,9,NA,NA,NA
5,0.174443197446763,0.850476921221873,0.912993904823743,0.218891481554806,0.0514548737319525,"4 NW 1",3,9,NA,NA,NA
2,NA,NA,NA,0.0203299423170549,0.00429067136839806,"5 S 3",3,9,NA,NA,NA
7,0.17817363512341,0.58903011849771,0.870295263465631,0.093334415843664,0.0127022207688693,"4 S 1",3,9,NA,NA,NA
5,0.17365519924209,0.483985192753784,0.896481567915897,0.192397725035505,0.0482979618648501,"1 NE 3",3,9,NA,NA,NA
3,0.0206002223826095,0.8861936907434,0.682511813415305,0.175360758128024,0.0342969600546527,"4 W 3",3,9,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",3,9,NA,NA,NA
4,0.16310782105735,0.823788321986638,0.880160229679773,0.247016332571348,0.0692505558043942,"5 E 1",3,9,NA,NA,NA
4,0.0249558688985214,0.538369098195106,0.988641294873922,0.0283983679335558,0.00543710321843241,"5 NE 3",3,9,NA,NA,NA
2,NA,NA,NA,0.0682630668863725,0.0134044940395564,"5 E 3",3,9,NA,NA,NA
6,0.178455867866929,0.321636963845705,0.903975946575206,0.160754074616733,0.0312430174153756,"5 N 1",3,9,NA,NA,NA
3,0.173563559211547,0.192968219186345,0.981860305944217,0.0909177869556771,0.0247052325167472,"5 N 3",3,9,NA,NA,NA
2,NA,NA,NA,0.0202325576026404,0.00427011814698004,"4 NW 3",3,9,NA,NA,NA
3,0.00198534532136185,0.594076175632247,0.595892594945869,0.0649563344889917,0.0065810125591834,"1 N 1",3,9,NA,NA,NA
3,0.123922866633007,0.268500600404183,0.779924907220035,0.110485798761105,0.026391876615851,"4 E 3",3,9,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",3,9,NA,NA,NA
3,0.173066014929741,0.288146604214766,0.98880981409413,0.132901216679447,0.0308218307100414,"4 W 1",3,9,NA,NA,NA
3,0.119416811354202,0.942177010800674,0.893464548608709,0.122194333654334,0.0254304058681647,"5 S 1",3,9,NA,NA,NA
2,NA,NA,NA,0.110854139136131,0.0253027231604134,"5 NE 1",3,9,NA,NA,NA
4,0.00825834430845068,0.704299442556515,0.813001228272657,0.141522869786813,0.0267714173676126,"5 W 3",3,10,NA,NA,NA
5,0.0744872510685727,0.409318125749136,0.976274206648304,0.189968261768756,0.0408482660834329,"1 E 1",3,10,NA,NA,NA
2,NA,NA,NA,0.113268502623742,0.0258823971618726,"1 NE 1",3,10,NA,NA,NA
3,0.00300717438544251,0.877061186564581,0.682107126414648,0.0793441719633342,0.00644183783526931,"1 S 1",3,10,NA,NA,NA
5,0.0251045273240856,0.597540605502831,0.983449633767033,0.0209031818552507,0.0037122903186895,"1 W 1",3,10,NA,NA,NA
6,0.0990243146609304,0.732978624460739,0.963363911840962,0.0807756193045528,0.0206163711482844,"1 W 3",3,10,NA,NA,NA
4,0.104911351585683,0.0849830555983418,0.735194509499507,0.101019351904798,0.0138367572302301,"1 E 3",3,10,NA,NA,NA
5,0.0612284708394703,0.829885608682471,0.774353597323992,0.152708116015621,0.0243335929648156,"1 S 3",3,10,NA,NA,NA
7,0.0749438222981674,0.266047583780882,0.868393494414713,0.161342380970837,0.0265471734512145,"4 NE 1",3,10,NA,NA,NA
3,0.00157969788716078,0.0367981145994454,0.994642436433777,0.0132787132227424,0.00285828425756929,"4 S 3",3,10,NA,NA,NA
4,0.0604711115841052,0.785619682343953,0.828019201290842,0.22192688216216,0.0508289945674578,"4 NE 3",3,10,NA,NA,NA
5,0.084824645774788,0.658026839073507,0.86806572097711,0.22794474240383,0.0529647574575531,"4 NW 1",3,10,NA,NA,NA
2,NA,NA,NA,0.013721315957037,0.00195453966860857,"5 S 3",3,10,NA,NA,NA
7,0.0979521957363629,0.60995831148062,0.827288642026319,0.117714704798519,0.0189786768079385,"4 S 1",3,10,NA,NA,NA
5,0.0837124547553405,0.584231288131999,0.938191674850341,0.18876159510294,0.0433150844821978,"1 NE 3",3,10,NA,NA,NA
3,0.00767994197792842,0.716899415212168,0.798327983995795,0.143481583519338,0.0219971701449844,"4 W 3",3,10,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",3,10,NA,NA,NA
4,0.0870036791980939,0.625227035170647,0.890866727923225,0.229011192091164,0.0555827576580298,"5 E 1",3,10,NA,NA,NA
4,0.0576284043607311,0.156826793676986,0.982080699969364,0.0163690601977611,0.00202010701177015,"5 NE 3",3,10,NA,NA,NA
2,NA,NA,NA,0.0884381996243661,0.0224987618863502,"5 E 3",3,10,NA,NA,NA
6,0.146257184448412,0.456162594317354,0.874152203826924,0.205422522327333,0.0502346429472037,"5 N 1",3,10,NA,NA,NA
3,0.01946178711961,0.234592690914222,0.960482192310095,0.0855540870003808,0.0206486956629406,"5 N 3",3,10,NA,NA,NA
2,NA,NA,NA,0.0136555879576641,0.0019451770110825,"4 NW 3",3,10,NA,NA,NA
3,0.0464367515647855,0.406519266522149,0.745643481292316,0.1254429708575,0.0207982600128859,"1 N 1",3,10,NA,NA,NA
3,0.152042598896118,0.276444368541671,0.999478475125761,0.126077873546494,0.0343025268250474,"4 E 3",3,10,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",3,10,NA,NA,NA
3,0.00245536894991932,0.317906245819143,0.953485725274994,0.132768289862562,0.030565323923064,"4 W 1",3,10,NA,NA,NA
3,0.0770205172810858,0.419318663439163,0.967645911177429,0.133457619796821,0.0273056168994607,"5 S 1",3,10,NA,NA,NA
2,NA,NA,NA,0.110976724232575,0.0253587147863387,"5 NE 1",3,10,NA,NA,NA
4,0.0505379759303931,0.533361011968726,0.854835275358615,0.104378502419115,0.0155188244747905,"5 W 3",3,11,NA,NA,NA
5,0.0940347700712137,0.299866803738216,0.996489563473443,0.157137217810847,0.0276652909654419,"1 E 1",3,11,NA,NA,NA
2,NA,NA,NA,0.141509521660085,0.0403977804297201,"1 NE 1",3,11,NA,NA,NA
3,0.00120614248579653,0.864900572091271,0.987278921010353,0.0741160225921009,0.00560229800008761,"1 S 1",3,11,NA,NA,NA
5,0.0505468957959957,0.543784627162495,0.984958492464347,0.0143554961746085,0.00191996019540231,"1 W 1",3,11,NA,NA,NA
6,0.035144024163865,0.537564821601003,0.795190965134314,0.0721036296467398,0.0179561449588146,"1 W 3",3,11,NA,NA,NA
4,0.0672779730326145,0.784950363510251,0.653052073096703,0.0833550589398202,0.00828870757656147,"1 E 3",3,11,NA,NA,NA
5,0.0667824845101915,0.735344093568099,0.642258225813559,0.121021299653489,0.0164097847082108,"1 S 3",3,11,NA,NA,NA
7,0.0734275599835809,0.489171227163623,0.558392680532229,0.125732348933737,0.0165375261595965,"4 NE 1",3,11,NA,NA,NA
3,0.0505379759303931,0.0394378888782378,0.999206245974841,0.011052815196094,0.00196176305133901,"4 S 3",3,11,NA,NA,NA
4,0.0714074715150022,0.703234608960518,0.836638613461996,0.272432809563199,0.0773884480104405,"4 NE 3",3,11,NA,NA,NA
5,0.0308852170878574,0.744397041341041,0.886403777908039,0.246666820072806,0.0656441865105606,"4 NW 1",3,11,NA,NA,NA
2,NA,NA,NA,0.00914859555737541,0.000868884033562986,"5 S 3",3,11,NA,NA,NA
7,0.14199258503328,0.507555697545198,0.875489484487019,0.153099616329512,0.0283633995555455,"4 S 1",3,11,NA,NA,NA
5,0.110740812522041,0.585698566161685,0.882108545171712,0.209973004549792,0.0571373208111119,"1 NE 3",3,11,NA,NA,NA
3,0.0154654560575897,0.984968391468546,0.615747858639049,0.139039594826803,0.0212717610633732,"4 W 3",3,11,NA,NA,NA
1,NA,NA,NA,0,0,"4 E 1",3,11,NA,NA,NA
4,0.0968696091512907,0.708659259389525,0.772297920694057,0.26494091012269,0.0759077992972281,"5 E 1",3,11,NA,NA,NA
4,0.0164650907286203,0.300555183550133,0.806521826464081,0.011632667918444,0.00104762250662254,"5 NE 3",3,11,NA,NA,NA
2,NA,NA,NA,0.0922348946014571,0.0244719933137358,"5 E 3",3,11,NA,NA,NA
6,0.102904342559122,0.358819998625621,0.985375686716894,0.161005066799987,0.0299330364285453,"5 N 1",3,11,NA,NA,NA
3,0.0358224295235302,0.21898625482046,0.973230596116877,0.0920923297572189,0.0243215703618878,"5 N 3",3,11,NA,NA,NA
2,NA,NA,NA,0.00910477185380781,0.000864721895660759,"4 NW 3",3,11,NA,NA,NA
3,0.0153719751499968,0.58131016514216,0.602734114424621,0.0687612970191897,0.00769905414681179,"1 N 1",3,11,NA,NA,NA
3,0.131965082421558,0.869533266728443,0.70296616104287,0.0784296486624819,0.0135573288979333,"4 E 3",3,11,NA,NA,NA
1,NA,NA,NA,0,0,"5 W 1",3,11,NA,NA,NA
3,0.0741446065713497,0.317669599323693,0.996607570063925,0.164054899203107,0.0466462537467812,"4 W 1",3,11,NA,NA,NA
3,0.0640126939879184,0.991526323077199,0.929177094897926,0.116523432588342,0.0219007643527442,"5 S 1",3,11,NA,NA,NA
2,NA,NA,NA,0.138646338547634,0.0395804061544773,"5 NE 1",3,11,NA,NA,NA
4,0.0784741845361243,0.505009555710283,0.870172054192764,0.133326492903044,0.0286231976650956,"5 W 3",3,12,NA,NA,NA
5,0.16688137452261,0.296266153552924,0.992161106527995,0.24928161747899,0.0708087005667491,"1 E 1",3,12,NA,NA,NA
2,NA,NA,NA,0.142595247633777,0.0410200591219841,"1 NE 1",3,12,NA,NA,NA
3,0.000908435979046047,0.934382024410539,0.66796702464008,0.0754106515171672,0.00580712447627938,"1 S 1",3,12,NA,NA,NA
5,0.0954509267409125,0.559125017412998,0.986027963914345,0.0211202211669902,0.00424783105983741,"1 W 1",3,12,NA,NA,NA
6,0.0921760605923757,0.688892930073632,0.978648779272664,0.0889824232969647,0.0233682131694625,"1 W 3",3,12,NA,NA,NA
4,0.105082081252387,0.863505355236034,0.653157578173168,0.148361978141828,0.0237308618991297,"1 E 3",3,12,NA,NA,NA
5,0.125592169847851,0.683762786380325,0.737666801576043,0.134360826828932,0.0196021506120311,"1 S 3",3,12,NA,NA,NA
7,0.109265576096992,0.560366579896758,0.854923999028876,0.136666655928127,0.0204097918671928,"4 NE 1",3,12,NA,NA,NA
3,0.0784741845361243,0.0435012989779313,0.997733350695223,0.0178978291713111,0.0051250088744972,"4 S 3",3,12,NA,NA,NA
4,0.130926121340102,0.829876078827677,0.883467929146303,0.271223125811795,0.0775663682353383,"4 NE 3",3,12,NA,NA,NA
